,cum_rewards_model,cum_rewards_error,cum_rewards_real,policy_loss_list_error,policy_loss_list_model,critic_loss_list_error,critic_loss_list_model,last_states_model,last_states_error,last_states_real,last_errors,model
387,-11.604517646565423,-27.571655526926822,-33.036400808970306,2.8921695,5.743619,0.23297836,0.34692675,2.965957460069945,0.24175602617448044,3.2077134862444256,0.020982927813421703,training_run_2
388,-30.936216103151,-8.572502910808145,-39.11439704307653,3.2128987,6.275514,0.070960864,0.13648377,-0.012436655590821771,0.5190518878811436,0.5066152322903219,0.1423689935400112,training_run_2
389,-17.35579293087605,-6.576583780737696,-23.073475597154953,2.694287,6.023238,0.16061643,0.214648,-0.013521174071240483,0.1088810886051032,0.09535991453386272,0.14283803553756783,training_run_2
390,-15.220877405311105,-6.658829085128472,-18.208505100786113,2.8975894,5.401576,0.17531197,0.22976542,0.42867216977029077,-0.01931662998374689,0.4093555397865439,0.055346282604495256,training_run_2
391,-28.23581601730048,-1.2847814168239908,-27.996046077092096,2.9621036,5.9706306,0.073730595,0.10111451,3.33471165846453,0.3880859867835258,3.722797645248056,0.20492701765855958,training_run_2
392,-95.32309149668689,-72.13384468222367,-41.40846140741037,2.9254315,6.2896976,0.57683897,0.09259099,63.23299853281801,-62.794585933073066,0.4384125997449432,-63.09762001094796,training_run_2
393,-13.68077139098352,-5.582665260096405,-16.645171098455542,3.1902575,5.7220025,0.21082506,0.33895758,3.1514117266487616,0.9202643637663432,4.071676090415105,0.06541125226909594,training_run_2
394,-35.420744964698606,-10.163829166420761,-44.86950699800856,3.0318775,5.8018665,0.16394077,15.13378,-0.03852383286839037,0.5625308824649068,0.5240070495965164,0.20612351328795284,training_run_2
395,-37.0632735581775,-10.477733109070092,-39.19641329645366,3.225499,5.278448,0.084389135,0.11215805,0.09809087296000052,0.06519253830053276,0.16328341126053328,0.22808084810104678,training_run_2
396,-41.45675024207134,-1.1346300635869608,-41.237615768840996,2.8818989,5.9626203,0.123223,0.044647593,3.5666723628853756,0.2005742543410287,3.7672466172264043,0.1008365278950647,training_run_2
397,-40.02356229505881,-2.4011948318027683,-41.688213665574466,2.7549129,5.8746176,0.09718215,0.31522247,3.570720669553079,0.3967452135409655,3.9674658830940444,0.13365381425770417,training_run_2
398,-20.161106587259383,-7.323957258166063,-26.659307801668817,2.7197478,6.2994695,0.23233008,1.094815,-0.02624369595783034,0.5185044365428522,0.4922607405850218,0.2532430893266854,training_run_2
